soc_id	pref_name_for_society	region	code_ea	code_eco	title_ea	title_eco
Ie19	Marind-Amin	Papuasia	15	0.659249352	Cousin marriages preferred	Precipitation predictability
Ie2	Wantoat	Papuasia	1	0.724264709	Cousin marriages preferred	Precipitation predictability
Ie20	Koita	Papuasia	15	0.682544027	Cousin marriages preferred	Precipitation predictability
Ie22	Mekeo	Papuasia	15	0.682544027	Cousin marriages preferred	Precipitation predictability
Ie23	Muju	Papuasia	15	0.70805312	Cousin marriages preferred	Precipitation predictability
Ie24	Koiari	Papuasia	15	0.726422055	Cousin marriages preferred	Precipitation predictability
Ie25	Mafulu	Papuasia	15	0.705432075	Cousin marriages preferred	Precipitation predictability
Ie26	Ngarawapum	Papuasia	10	0.728194303	Cousin marriages preferred	Precipitation predictability
Ie27	Banaro	Papuasia	15	0.74661166	Cousin marriages preferred	Precipitation predictability
Ie28	Busama	Papuasia	15	0.730169903	Cousin marriages preferred	Precipitation predictability
Ie29	Manam	Papuasia	15	0.722039834	Cousin marriages preferred	Precipitation predictability
Ie3	Arapesh	Papuasia	15	0.745109641	Cousin marriages preferred	Precipitation predictability
Ie31	Fore	Papuasia	1	0.732778416	Cousin marriages preferred	Precipitation predictability
Ie33	Soromadja	Papuasia	1	0.773579038	Cousin marriages preferred	Precipitation predictability
Ie34	Bgu	Papuasia	15	0.772984417	Cousin marriages preferred	Precipitation predictability
Ie35	Iatmul	Papuasia	2	0.751749826	Cousin marriages preferred	Precipitation predictability
Ie36	Samarokena	Papuasia	15	0.77925368	Cousin marriages preferred	Precipitation predictability
Ie37	Star Mountain	Papuasia	15	0.752980084	Cousin marriages preferred	Precipitation predictability
Ie38	Dani	Papuasia	15	0.716817118	Cousin marriages preferred	Precipitation predictability
Ie39	Elema	Papuasia	15	0.714407478	Cousin marriages preferred	Precipitation predictability
Ie4	Wogeo	Papuasia	15	0.700473233	Cousin marriages preferred	Precipitation predictability
Ie5	Keraki	Papuasia	15	0.657835302	Cousin marriages preferred	Precipitation predictability
Ie6	Waropen	Papuasia	5	0.760302525	Cousin marriages preferred	Precipitation predictability
Ie7	Enga	Papuasia	15	0.732229245	Cousin marriages preferred	Precipitation predictability
Ie8	Purari	Papuasia	15	0.733274596	Cousin marriages preferred	Precipitation predictability
Ie9	Orokaiva	Papuasia	15	0.726422055	Cousin marriages preferred	Precipitation predictability
If1	Palauans	Northwestern Pacific	15	0.696421304	Cousin marriages preferred	Precipitation predictability
If10	Nomoians	Northwestern Pacific	1	0.698688509	Cousin marriages preferred	Precipitation predictability
If11	Kosraeans	Northwestern Pacific	15	0.704438004	Cousin marriages preferred	Precipitation predictability
If12	Bikinians	Northwestern Pacific	1	0.668849704	Cousin marriages preferred	Precipitation predictability
If13	Nauruans	Southwestern Pacific	1	0.423860333	Cousin marriages preferred	Precipitation predictability
If14	Makin	Southwestern Pacific	15	0.559455676	Cousin marriages preferred	Precipitation predictability
If15	Carolinians	Northwestern Pacific	15	0.64241676	Cousin marriages preferred	Precipitation predictability
If17	Marshallese - Jaluit atoll	Northwestern Pacific	1	0.6959807	Cousin marriages preferred	Precipitation predictability
If2	Trukese	Northwestern Pacific	15	0.697768963	Cousin marriages preferred	Precipitation predictability
If3	Majuro	Northwestern Pacific	15	0.695773591	Cousin marriages preferred	Precipitation predictability
If4	Ifaluk	Northwestern Pacific	15	0.713877016	Cousin marriages preferred	Precipitation predictability
If5	Ponapeans	Northwestern Pacific	1	0.691164544	Cousin marriages preferred	Precipitation predictability
If6	Yapese	Northwestern Pacific	15	0.685111424	Cousin marriages preferred	Precipitation predictability
If7	Gilbert Onotoa	Southwestern Pacific	15	0.392730233	Cousin marriages preferred	Precipitation predictability
If8	Chamorro	Northwestern Pacific	15	0.64241676	Cousin marriages preferred	Precipitation predictability
If9	Ulithians	Northwestern Pacific	15	0.674380398	Cousin marriages preferred	Precipitation predictability
Ig1	Siuai	Papuasia	2	0.726125859	Cousin marriages preferred	Precipitation predictability
Ig10	Usiai	Papuasia	15	0.625105769	Cousin marriages preferred	Precipitation predictability
Ig11	Rossel Islanders	Papuasia	15	0.658707088	Cousin marriages preferred	Precipitation predictability
Ig12	Choiseulese	Papuasia	15	0.728105455	Cousin marriages preferred	Precipitation predictability
Ig13	Aua	Papuasia	15	0.673957421	Cousin marriages preferred	Precipitation predictability
Ig14	Dahuni	Papuasia	15	0.693505981	Cousin marriages preferred	Precipitation predictability
Ig17	Kombe	Papuasia	15	0.694166283	Cousin marriages preferred	Precipitation predictability
Ig18	Kwaio	Papuasia	15	0.701406943	Cousin marriages preferred	Precipitation predictability
Ig19	Molima	Papuasia	15	0.683512773	Cousin marriages preferred	Precipitation predictability
Ig2	Trobriands	Papuasia	15	0.678815087	Cousin marriages preferred	Precipitation predictability
Ig20	Kaoka	Papuasia	15	0.69593583	Cousin marriages preferred	Precipitation predictability
Ig21	Tangu	Papuasia	1	0.633200879	Cousin marriages preferred	Precipitation predictability
Ig3	Kurtatchi	Papuasia	15	0.723048599	Cousin marriages preferred	Precipitation predictability
Ig4	Lesu	Papuasia	15	0.646031186	Cousin marriages preferred	Precipitation predictability
Ig5	Dobuans	Papuasia	15	0.683512773	Cousin marriages preferred	Precipitation predictability
Ig6	Ulawans	Papuasia	15	0.694042301	Cousin marriages preferred	Precipitation predictability
Ig7	Lakalai	Papuasia	1	0.725739303	Cousin marriages preferred	Precipitation predictability
Ig8	Simboese	Papuasia	15	0.704610323	Cousin marriages preferred	Precipitation predictability
Ig9	Manus	Papuasia	10	0.625105769	Cousin marriages preferred	Precipitation predictability
Ih1	Mota	Southwestern Pacific	15	0.658626234	Cousin marriages preferred	Precipitation predictability
Ih10	Tannese	Southwestern Pacific	1	0.575817378	Cousin marriages preferred	Precipitation predictability
Ih11	Epi	Southwestern Pacific	1	0.618057038	Cousin marriages preferred	Precipitation predictability
Ih12	Eromangans	Southwestern Pacific	15	0.580957587	Cousin marriages preferred	Precipitation predictability
Ih13	Ranon	Southwestern Pacific	15	0.626425847	Cousin marriages preferred	Precipitation predictability
Ih2	Seniang	Southwestern Pacific	15	0.610469875	Cousin marriages preferred	Precipitation predictability
Ih3	Bunlap	Southwestern Pacific	15	0.63279422	Cousin marriages preferred	Precipitation predictability
Ih4	Lau	Southwestern Pacific	1	0.616239537	Cousin marriages preferred	Precipitation predictability
Ih5	Ajie	Southwestern Pacific	1	0.559837685	Cousin marriages preferred	Precipitation predictability
Ih6	Rotumans	Southwestern Pacific	15	0.712470608	Cousin marriages preferred	Precipitation predictability
Ih7	Lifu	Southwestern Pacific	15	0.580867798	Cousin marriages preferred	Precipitation predictability
Ih8	Vanua Levu	Southwestern Pacific	15	0.624987427	Cousin marriages preferred	Precipitation predictability
Ih9	Santa Cruz Islanders	Southwestern Pacific	15	0.685089659	Cousin marriages preferred	Precipitation predictability
Ii1	American Samoans	Southwestern Pacific	15	0.678167384	Cousin marriages preferred	Precipitation predictability
Ii10	Rennell Islanders	Papuasia	1	0.670735426	Cousin marriages preferred	Precipitation predictability
Ii12	Tongans	Southwestern Pacific	15	0.598009579	Cousin marriages preferred	Precipitation predictability
Ii13	Uveans	Southwestern Pacific	15	0.695419727	Cousin marriages preferred	Precipitation predictability
Ii14	Upolu Samoans	Southwestern Pacific	15	0.677829062	Cousin marriages preferred	Precipitation predictability
Ii2	Tikopia	Southwestern Pacific	15	0.677857147	Cousin marriages preferred	Precipitation predictability
Ii3	Pukapukans	Southwestern Pacific	15	0.719415378	Cousin marriages preferred	Precipitation predictability
Ii4	Ellice	Southwestern Pacific	15	0.755767488	Cousin marriages preferred	Precipitation predictability
Ii5	Ontong Java	Papuasia	15	0.724891622	Cousin marriages preferred	Precipitation predictability
Ii6	Tokelau	Southwestern Pacific	15	0.732646849	Cousin marriages preferred	Precipitation predictability
Ii7	Kapingamarangi	Northwestern Pacific	15	0.534433641	Cousin marriages preferred	Precipitation predictability
Ii8	Futunans	Southwestern Pacific	15	0.681933847	Cousin marriages preferred	Precipitation predictability
Ii9	Niueans	Southwestern Pacific	15	0.602665337	Cousin marriages preferred	Precipitation predictability
Ij1	Mangaians	South-Central Pacific	15	0.599481153	Cousin marriages preferred	Precipitation predictability
Ij10	Tongarevans	Southwestern Pacific	15	0.672738864	Cousin marriages preferred	Precipitation predictability
Ij2	Māori	New Zealand	11	0.691649507	Cousin marriages preferred	Precipitation predictability
Ij3	Marquesans	South-Central Pacific	1	0.638503399	Cousin marriages preferred	Precipitation predictability
Ij4	Manihikians	Southwestern Pacific	15	0.698227158	Cousin marriages preferred	Precipitation predictability
Ij6	Hawaiians	North-Central Pacific	15	0.539633128	Cousin marriages preferred	Precipitation predictability
Ij7	Mangarevans	South-Central Pacific	15	0.641241082	Cousin marriages preferred	Precipitation predictability
Ij8	Tahitians	South-Central Pacific	15	0.663865626	Cousin marriages preferred	Precipitation predictability
Ij9	Easter Islanders	South-Central Pacific	15	0.595578681	Cousin marriages preferred	Precipitation predictability
Na1	Nabesna	Subarctic America	1	0.724016047	Cousin marriages preferred	Precipitation predictability
Na10	Chugach	Subarctic America	15	0.671338553	Cousin marriages preferred	Precipitation predictability
Na11	Sivokakmeit	Subarctic America	15	0.673135707	Cousin marriages preferred	Precipitation predictability
Na12	Nunamiut	Subarctic America	15	0.689339654	Cousin marriages preferred	Precipitation predictability
Na17	DeneTha	Subarctic America	15	0.67002206499999994	Cousin marriages preferred	Precipitation predictability
Na19	Dakelh	Western Canada	1	0.722299048	Cousin marriages preferred	Precipitation predictability
Na2	Tareumiut	Subarctic America	15	0.677471257	Cousin marriages preferred	Precipitation predictability
Na20	Kutchin	Subarctic America	15	0.716677647	Cousin marriages preferred	Precipitation predictability
Na21	Caribou Inuit	Subarctic America	15	0.665819336	Cousin marriages preferred	Precipitation predictability
Na22	Iglulik Inuit	Subarctic America	15	0.662932906	Cousin marriages preferred	Precipitation predictability
Na24	Tasiilaq	Subarctic America	15	0.522632961	Cousin marriages preferred	Precipitation predictability
Na26	Dena'ina	Subarctic America	15	0.689055137	Cousin marriages preferred	Precipitation predictability
Na28	Sekani	Western Canada	15	0.702635338	Cousin marriages preferred	Precipitation predictability
Na3	Copper Inuit	Subarctic America	15	0.671908428	Cousin marriages preferred	Precipitation predictability
Na30	Dene	Subarctic America	15	0.693131083	Cousin marriages preferred	Precipitation predictability
Na31	Eastern Cree	Eastern Canada	15	0.704304899	Cousin marriages preferred	Precipitation predictability
Na32	Montagnais	Eastern Canada	2	0.717382751	Cousin marriages preferred	Precipitation predictability
Na33	Northern Saulteaux	Western Canada	1	0.65854593	Cousin marriages preferred	Precipitation predictability
Na34	Pekangekum	Eastern Canada	15	0.693164575	Cousin marriages preferred	Precipitation predictability
Na35	Nipigon	Eastern Canada	15	0.707721349	Cousin marriages preferred	Precipitation predictability
Na36	Minnesota Ojibwa	Western Canada	1	0.659290973	Cousin marriages preferred	Precipitation predictability
Na37	Rainy River Ojibwe	Eastern Canada	1	0.691731274	Cousin marriages preferred	Precipitation predictability
Na38	Katikitegon	North-Central U.S.A.	15	0.66933817	Cousin marriages preferred	Precipitation predictability
Na39	Eastern Ojibwa	Northeastern U.S.A.	1	0.684983577	Cousin marriages preferred	Precipitation predictability
Na4	Kaska	Western Canada	5	0.726630878	Cousin marriages preferred	Precipitation predictability
Na41	Mi'kmaq	Eastern Canada	15	0.708767505	Cousin marriages preferred	Precipitation predictability
Na42	Potawatomi	Northeastern U.S.A.	15	0.693069248	Cousin marriages preferred	Precipitation predictability
Na43	Netsilik	Subarctic America	15	0.69033551	Cousin marriages preferred	Precipitation predictability
Na44	Nunavimmiut	Eastern Canada	15	0.713929737	Cousin marriages preferred	Precipitation predictability
Na45	Mistissini Cree	Middle Asia	1	0.745809976	Cousin marriages preferred	Precipitation predictability
Na5	Naskapi	Eastern Canada	1	0.704474408	Cousin marriages preferred	Precipitation predictability
Na6	Nunivak	Subarctic America	15	0.703968729	Cousin marriages preferred	Precipitation predictability
Na7	Attawapiskat Cree	Eastern Canada	1	0.685270858	Cousin marriages preferred	Precipitation predictability
Na8	Deg Xit'an	Subarctic America	15	0.67300579	Cousin marriages preferred	Precipitation predictability
Na9	Aleut	Subarctic America	9	0.76797857	Cousin marriages preferred	Precipitation predictability
Nb1	Haida	Western Canada	3	0.707031108	Cousin marriages preferred	Precipitation predictability
Nb10	Alkatcho	Western Canada	15	0.69519092	Cousin marriages preferred	Precipitation predictability
Nb11	Nuu chah nulth	Western Canada	15	0.645079282	Cousin marriages preferred	Precipitation predictability
Nb12	Klahoose	Western Canada	15	0.652749005	Cousin marriages preferred	Precipitation predictability
Nb13	Squamish	Western Canada	15	0.64211623	Cousin marriages preferred	Precipitation predictability
Nb14	Comox	Western Canada	15	0.646262396	Cousin marriages preferred	Precipitation predictability
Nb15	Lummi	Western Canada	15	0.628040485	Cousin marriages preferred	Precipitation predictability
Nb16	Klallam	Northwestern U.S.A.	15	0.636981535	Cousin marriages preferred	Precipitation predictability
Nb17	Puyallup	Northwestern U.S.A.	15	0.647618497	Cousin marriages preferred	Precipitation predictability
Nb18	Quileute	Northwestern U.S.A.	15	0.643534046	Cousin marriages preferred	Precipitation predictability
Nb19	Lower Chinook	Northwestern U.S.A.	15	0.639804636	Cousin marriages preferred	Precipitation predictability
Nb2	Twana	Northwestern U.S.A.	15	0.636981535	Cousin marriages preferred	Precipitation predictability
Nb20	Tillamook	Northwestern U.S.A.	15	0.63231473	Cousin marriages preferred	Precipitation predictability
Nb21	Coos	Northwestern U.S.A.	15	0.618174202	Cousin marriages preferred	Precipitation predictability
Nb22	Tlingit	Subarctic America	6	0.665733938	Cousin marriages preferred	Precipitation predictability
Nb23	Heiltsuk	Western Canada	15	0.668130385	Cousin marriages preferred	Precipitation predictability
Nb24	Makah	Northwestern U.S.A.	15	0.634055328	Cousin marriages preferred	Precipitation predictability
Nb25	Quinault	Northwestern U.S.A.	15	0.645985282	Cousin marriages preferred	Precipitation predictability
Nb26	Cowichan	Western Canada	15	0.632618435	Cousin marriages preferred	Precipitation predictability
Nb27	Stó:lō	Western Canada	15	0.628567149	Cousin marriages preferred	Precipitation predictability
Nb28	Alsea	Northwestern U.S.A.	15	0.629787438	Cousin marriages preferred	Precipitation predictability
Nb29	Siuslaw	Northwestern U.S.A.	15	0.629787438	Cousin marriages preferred	Precipitation predictability
Nb3	Kwakwaka'wakw	Western Canada	11	0.663564698	Cousin marriages preferred	Precipitation predictability
Nb30	Takelma	Northwestern U.S.A.	15	0.561251344	Cousin marriages preferred	Precipitation predictability
Nb31	Tututni	Northwestern U.S.A.	5	0.593225356	Cousin marriages preferred	Precipitation predictability
Nb32	Shasta	Southwestern U.S.A.	15	0.50589976	Cousin marriages preferred	Precipitation predictability
Nb33	Chimariko	Southwestern U.S.A.	15	0.531071558	Cousin marriages preferred	Precipitation predictability
Nb34	Karuk	Northwestern U.S.A.	15	0.561251344	Cousin marriages preferred	Precipitation predictability
Nb35	Hupa	Southwestern U.S.A.	15	0.531071558	Cousin marriages preferred	Precipitation predictability
Nb36	Wiyot	Southwestern U.S.A.	15	0.563579337	Cousin marriages preferred	Precipitation predictability
Nb37	Lassik	Southwestern U.S.A.	15	0.495498569	Cousin marriages preferred	Precipitation predictability
Nb38	Mattole-Bear River	Southwestern U.S.A.	15	0.537439543	Cousin marriages preferred	Precipitation predictability
Nb39	Sinkyone	Southwestern U.S.A.	15	0.563579337	Cousin marriages preferred	Precipitation predictability
Nb4	Yurok	Southwestern U.S.A.	15	0.582491099	Cousin marriages preferred	Precipitation predictability
Nb5	Eyak	Subarctic America	15	0.667805767	Cousin marriages preferred	Precipitation predictability
Nb6	Tolowa	Northwestern U.S.A.	15	0.593225356	Cousin marriages preferred	Precipitation predictability
Nb7	Tsimshian	Western Canada	2	0.681988673	Cousin marriages preferred	Precipitation predictability
Nb8	Haisla	Western Canada	2	0.683096283	Cousin marriages preferred	Precipitation predictability
Nb9	Nuxalk	Western Canada	15	0.66494821	Cousin marriages preferred	Precipitation predictability
Nc1	Nomlaki	Southwestern U.S.A.	15	0.46057993	Cousin marriages preferred	Precipitation predictability
Nc10	Achumawi	Southwestern U.S.A.	15	0.508071079	Cousin marriages preferred	Precipitation predictability
Nc11	Yana	Southwestern U.S.A.	15	0.50589976	Cousin marriages preferred	Precipitation predictability
Nc12	Maidu	Southwestern U.S.A.	15	0.467790274	Cousin marriages preferred	Precipitation predictability
Nc13	Nisenan	Southwestern U.S.A.	15	0.438408048	Cousin marriages preferred	Precipitation predictability
Nc14	Wintu	Southwestern U.S.A.	15	0.50589976	Cousin marriages preferred	Precipitation predictability
Nc15	Coast Yuki	Southwestern U.S.A.	15	0.555591255	Cousin marriages preferred	Precipitation predictability
Nc16	Huchnom	Southwestern U.S.A.	15	0.488241822	Cousin marriages preferred	Precipitation predictability
Nc17	Northern Pomo	Southwestern U.S.A.	15	0.488241822	Cousin marriages preferred	Precipitation predictability
Nc18	Eastern Pomo	Southwestern U.S.A.	15	0.488241822	Cousin marriages preferred	Precipitation predictability
Nc19	Southern Pomo	Southwestern U.S.A.	15	0.488241822	Cousin marriages preferred	Precipitation predictability
Nc2	Tübalulabal	Southwestern U.S.A.	15	0.470474805	Cousin marriages preferred	Precipitation predictability
Nc20	Wappo	Southwestern U.S.A.	15	0.509859998	Cousin marriages preferred	Precipitation predictability
Nc21	Lake Miwok	Southwestern U.S.A.	15	0.509584013	Cousin marriages preferred	Precipitation predictability
Nc22	Patwin	Southwestern U.S.A.	15	0.46057993	Cousin marriages preferred	Precipitation predictability
Nc23	Western Mono	Southwestern U.S.A.	15	0.40215476	Cousin marriages preferred	Precipitation predictability
Nc24	Southern Valley Yokuts	Southwestern U.S.A.	15	0.431987293	Cousin marriages preferred	Precipitation predictability
Nc25	Wukchumni	Southwestern U.S.A.	15	0.390051624	Cousin marriages preferred	Precipitation predictability
Nc29	Tongva	Southwestern U.S.A.	15	0.399832688	Cousin marriages preferred	Precipitation predictability
Nc3	Northern Foothill Yokuts	Southwestern U.S.A.	15	0.431987293	Cousin marriages preferred	Precipitation predictability
Nc30	Serrano	Southwestern U.S.A.	15	0.358240804	Cousin marriages preferred	Precipitation predictability
Nc31	Cahuilla (Desert)	Southwestern U.S.A.	15	0.38538402	Cousin marriages preferred	Precipitation predictability
Nc32	Cupeño	Southwestern U.S.A.	15	0.417943242	Cousin marriages preferred	Precipitation predictability
Nc33	Luiseño	Southwestern U.S.A.	15	0.417943242	Cousin marriages preferred	Precipitation predictability
Nc34	Kiliwa	Mexico	15	0.402019966	Cousin marriages preferred	Precipitation predictability
Nc4	Atsugewi	Southwestern U.S.A.	15	0.508071079	Cousin marriages preferred	Precipitation predictability
Nc5	Central Sierra Miwok	Southwestern U.S.A.	15	0.426861465	Cousin marriages preferred	Precipitation predictability
Nc6	Kumeyaay	Mexico	15	0.419814548	Cousin marriages preferred	Precipitation predictability
Nc7	Yuki	Southwestern U.S.A.	15	0.495498569	Cousin marriages preferred	Precipitation predictability
Nc8	Klamath	Northwestern U.S.A.	15	0.582081243	Cousin marriages preferred	Precipitation predictability
Nc9	Modoc	Northwestern U.S.A.	15	0.540713825	Cousin marriages preferred	Precipitation predictability
Nd1	Tenino	Northwestern U.S.A.	15	0.617047098	Cousin marriages preferred	Precipitation predictability
Nd10	Nlaka'pamux	Western Canada	15	0.648164782	Cousin marriages preferred	Precipitation predictability
Nd11	Shuswap	Western Canada	15	0.676793822	Cousin marriages preferred	Precipitation predictability
Nd12	Bitterroot Salish	Northwestern U.S.A.	15	0.672307723	Cousin marriages preferred	Precipitation predictability
Nd13	Kalispel	Western Canada	15	0.626850806	Cousin marriages preferred	Precipitation predictability
Nd14	Coeur d’Alene	Northwestern U.S.A.	15	0.606683855	Cousin marriages preferred	Precipitation predictability
Nd15	Sinkaitk	Western Canada	15	0.63813749	Cousin marriages preferred	Precipitation predictability
Nd16	Wenatchi	Northwestern U.S.A.	15	0.636271298	Cousin marriages preferred	Precipitation predictability
Nd17	Klikitat	Northwestern U.S.A.	15	0.642532902	Cousin marriages preferred	Precipitation predictability
Nd18	Wishram	Northwestern U.S.A.	15	0.632111663	Cousin marriages preferred	Precipitation predictability
Nd19	Umatilla	Northwestern U.S.A.	15	0.616311131	Cousin marriages preferred	Precipitation predictability
Nd2	Southern Ute	Northwestern U.S.A.	15	0.549337687	Cousin marriages preferred	Precipitation predictability
Nd20	Nez Perce	Northwestern U.S.A.	15	0.625108817	Cousin marriages preferred	Precipitation predictability
Nd21	Tagotoka	Northwestern U.S.A.	15	0.604414592	Cousin marriages preferred	Precipitation predictability
Nd22	Wadadokado	Northwestern U.S.A.	15	0.596869848	Cousin marriages preferred	Precipitation predictability
Nd23	Atsakudokwa	Northwestern U.S.A.	15	0.565634561	Cousin marriages preferred	Precipitation predictability
Nd24	Kidutokado	Northwestern U.S.A.	15	0.547928142	Cousin marriages preferred	Precipitation predictability
Nd25	Sawakudokwa	Southwestern U.S.A.	15	0.538195309	Cousin marriages preferred	Precipitation predictability
Nd26	Wadatkuht	Southwestern U.S.A.	15	0.514744375	Cousin marriages preferred	Precipitation predictability
Nd27	Kuyuidokado	Southwestern U.S.A.	15	0.493600041	Cousin marriages preferred	Precipitation predictability
Nd28	Toedokado	Southwestern U.S.A.	15	0.503161315	Cousin marriages preferred	Precipitation predictability
Nd29	Tunava (Deep Springs and Fish Lake)	Southwestern U.S.A.	15	0.403830819	Cousin marriages preferred	Precipitation predictability
Nd3	Havasupai	Southwestern U.S.A.	15	0.463243855	Cousin marriages preferred	Precipitation predictability
Nd30	Eastern Mono	Southwestern U.S.A.	15	0.403830819	Cousin marriages preferred	Precipitation predictability
Nd31	Koso	Southwestern U.S.A.	15	0.381181064	Cousin marriages preferred	Precipitation predictability
Nd32	Tümpisa Shoshone (Saline and Panamint)	Southwestern U.S.A.	15	0.38068836	Cousin marriages preferred	Precipitation predictability
Nd33	Beatty	Southwestern U.S.A.	15	0.404487595	Cousin marriages preferred	Precipitation predictability
Nd34	Lida Shoshoni	Southwestern U.S.A.	15	0.410797352	Cousin marriages preferred	Precipitation predictability
Nd35	Mahaguaduka	Southwestern U.S.A.	15	0.484799559	Cousin marriages preferred	Precipitation predictability
Nd36	Wiyambituka	Southwestern U.S.A.	15	0.484799559	Cousin marriages preferred	Precipitation predictability
Nd37	Railroad Valley Shoshoni	Southwestern U.S.A.	15	0.495195011	Cousin marriages preferred	Precipitation predictability
Nd38	Ely Shoshoni	Southwestern U.S.A.	3	0.50390911	Cousin marriages preferred	Precipitation predictability
Nd39	Spring Valley Shoshoni	Southwestern U.S.A.	15	0.541963177	Cousin marriages preferred	Precipitation predictability
Nd4	Sanpoil	Northwestern U.S.A.	15	0.614060728	Cousin marriages preferred	Precipitation predictability
Nd40	Tubaduka	Southwestern U.S.A.	15	0.545366314	Cousin marriages preferred	Precipitation predictability
Nd41	Wadaduka	Southwestern U.S.A.	15	0.548739631	Cousin marriages preferred	Precipitation predictability
Nd42	Elko Shoshoni	Southwestern U.S.A.	15	0.548739631	Cousin marriages preferred	Precipitation predictability
Nd43	White Knife Shoshoni	Southwestern U.S.A.	15	0.552075571	Cousin marriages preferred	Precipitation predictability
Nd44	Yahanduka	Northwestern U.S.A.	15	0.564064208	Cousin marriages preferred	Precipitation predictability
Nd45	Bohogue	Northwestern U.S.A.	15	0.5789936	Cousin marriages preferred	Precipitation predictability
Nd46	Agaiduka	Northwestern U.S.A.	15	0.613809708	Cousin marriages preferred	Precipitation predictability
Nd47	Tukudika	Northwestern U.S.A.	15	0.647151441	Cousin marriages preferred	Precipitation predictability
Nd48	Gosiute	Southwestern U.S.A.	1	0.543159649	Cousin marriages preferred	Precipitation predictability
Nd49	Antarianunts	Southwestern U.S.A.	15	0.522594477	Cousin marriages preferred	Precipitation predictability
Nd5	Hukundika	Northwestern U.S.A.	15	0.570918929	Cousin marriages preferred	Precipitation predictability
Nd50	Panguitch	Southwestern U.S.A.	15	0.506813143	Cousin marriages preferred	Precipitation predictability
Nd51	Moapa	Southwestern U.S.A.	15	0.381783671	Cousin marriages preferred	Precipitation predictability
Nd52	Shivwits	Southwestern U.S.A.	15	0.38068836	Cousin marriages preferred	Precipitation predictability
Nd53	Southern Paiute (Kaibab)	Southwestern U.S.A.	15	0.428220878	Cousin marriages preferred	Precipitation predictability
Nd54	Chemehuevi	Southwestern U.S.A.	15	0.359003984	Cousin marriages preferred	Precipitation predictability
Nd55	Southern Paiute (Las Vegas)	Southwestern U.S.A.	15	0.381783671	Cousin marriages preferred	Precipitation predictability
Nd56	San Juan	Southwestern U.S.A.	15	0.493614993	Cousin marriages preferred	Precipitation predictability
Nd58	Uintah Ute	Southwestern U.S.A.	15	0.554491376	Cousin marriages preferred	Precipitation predictability
Nd6	Washo	Southwestern U.S.A.	15	0.450314903	Cousin marriages preferred	Precipitation predictability
Nd63	Bannock	Northwestern U.S.A.	15	0.5789936	Cousin marriages preferred	Precipitation predictability
Nd64	Wind River Eastern Shoshone	Northwestern U.S.A.	15	0.658556895	Cousin marriages preferred	Precipitation predictability
Nd65	Hualapai	Southwestern U.S.A.	15	0.399395145	Cousin marriages preferred	Precipitation predictability
Nd66	Yavapai	Southwestern U.S.A.	15	0.453650284	Cousin marriages preferred	Precipitation predictability
Nd67	Tolkepaya	Southwestern U.S.A.	15	0.368039578	Cousin marriages preferred	Precipitation predictability
Nd7	Kutenai	Western Canada	15	0.649943795	Cousin marriages preferred	Precipitation predictability
Nd8	Chilcotin	Western Canada	15	0.715542653	Cousin marriages preferred	Precipitation predictability
Nd9	Lillooet	Western Canada	15	0.648558424	Cousin marriages preferred	Precipitation predictability
Ne1	Gros Ventre	Northwestern U.S.A.	15	0.654209103	Cousin marriages preferred	Precipitation predictability
Ne11	Assiniboine	Northwestern U.S.A.	15	0.652711998	Cousin marriages preferred	Precipitation predictability
Ne12	Blackfoot	Western Canada	15	0.659514108	Cousin marriages preferred	Precipitation predictability
Ne13	Kainai	Western Canada	15	0.696614113	Cousin marriages preferred	Precipitation predictability
Ne14	Bungi	Western Canada	15	0.652158465	Cousin marriages preferred	Precipitation predictability
Ne15	Hidatsa	North-Central U.S.A.	15	0.633481258	Cousin marriages preferred	Precipitation predictability
Ne17	Kiowa	North-Central U.S.A.	15	0.576173314	Cousin marriages preferred	Precipitation predictability
Ne18	Piegan	Western Canada	15	0.643749683	Cousin marriages preferred	Precipitation predictability
Ne19	Plains Cree	North-Central U.S.A.	15	0.641486489	Cousin marriages preferred	Precipitation predictability
Ne2	Kiowa Apache	North-Central U.S.A.	15	0.576173314	Cousin marriages preferred	Precipitation predictability
Ne20	Santee	North-Central U.S.A.	15	0.641486489	Cousin marriages preferred	Precipitation predictability
Ne3	Comanche	South-Central U.S.A.	15	0.586817925	Cousin marriages preferred	Precipitation predictability
Ne4	Crow	Northwestern U.S.A.	15	0.675162511	Cousin marriages preferred	Precipitation predictability
Ne5	Cheyenne	Northwestern U.S.A.	15	0.607907084	Cousin marriages preferred	Precipitation predictability
Ne6	Mandan	North-Central U.S.A.	15	0.633481258	Cousin marriages preferred	Precipitation predictability
Ne7	Sarcee	Western Canada	15	0.672278348	Cousin marriages preferred	Precipitation predictability
Ne8	Teton	North-Central U.S.A.	15	0.634174406	Cousin marriages preferred	Precipitation predictability
Ne9	Arapaho	Northwestern U.S.A.	15	0.608765456	Cousin marriages preferred	Precipitation predictability
Nf11	Otoe	North-Central U.S.A.	15	0.610420801	Cousin marriages preferred	Precipitation predictability
Nf12	Ponca	North-Central U.S.A.	15	0.61745082	Cousin marriages preferred	Precipitation predictability
Nf13	Shawnee	Southeastern U.S.A.	15	0.662443345	Cousin marriages preferred	Precipitation predictability
Nf14	Caddo	Southeastern U.S.A.	15	0.617071742	Cousin marriages preferred	Precipitation predictability
